osmid,rainfall_mm
22718093,0.0
537156685,0.0
174552465,0.0
174552464,0.0
630160856,0.0
630439712,0.0
787042177,0.0
631932376,0.0
537160009,0.0
649424752,0.0
630413776,0.0
537160008,0.0
74671110,0.0
22719965,0.0
22719968,0.0
174049653,0.0
174765778,0.0
631757276,0.0
536420703,0.0
475327844,0.0
631750147,0.0
33436621,0.0
631749213,0.0
445282888,0.0
22694346,0.0
22694339,0.0
480280667,0.0
537041146,0.0
634796333,0.0
634796335,0.0
475332237,0.0
305885090,0.0
175959392,0.0
632406656,0.0
632406658,0.0
632406657,0.0
22718055,0.0
480275410,0.0
479763528,0.0
22694275,0.0
630160259,0.0
536925843,0.0
479760438,0.0
477910766,0.0
655598784,0.0
74553746,0.0
634493368,0.0
482046506,0.0
20167938,0.0
19793212,0.0
19780542,0.0
630437487,0.0
482039932,0.0
464804814,0.0
175840067,0.0
482041667,0.0
633207448,0.0
633798232,0.0
633210691,0.0
632449346,0.0
632449344,0.0
480232184,0.0
37437075,0.0
176216276,0.0
632685924,0.0
464804815,0.0
22561825,0.0
74873595,0.0
464307228,0.0
33263389,0.0
464307227,0.0
74873592,0.0
176296643,0.0
34941293,0.0
628731012,0.0
20301394,0.0
20143603,0.0
628705637,0.0
201109106,0.0
630446138,0.0
201109112,0.0
482083384,0.0
445283014,0.0
176296649,0.0
22370904,0.0
482085251,0.0
537992992,0.0
537992985,0.0
628455582,0.0
175959571,0.0
22694272,0.0
632063578,0.0
74981335,0.0
480234561,0.0
447712941,0.0
537719420,0.0
648938082,0.0
479780704,0.0
537719424,0.0
74867800,0.0
775866210,0.0
301866421,0.0
650713404,0.0
536925738,0.0
480257003,0.0
75139476,0.0
23064635,0.0
491024781,0.0
630445225,0.0
480269038,0.0
631742210,0.0
445716792,0.0
445716686,0.0
475157992,0.0
652157952,0.0
74869296,0.0
281820939,0.0
20147421,0.0
176296692,0.0
475158000,0.0
20147438,0.0
34905413,0.0
537579060,0.0
597592074,0.0
475158906,0.0
34905583,0.0
475159374,0.0
475159368,0.0
539671030,0.0
28208329,0.0
478126348,0.0
475160445,0.0
632731832,0.0
175959568,0.0
478878325,0.0
22325254,0.0
475162281,0.0
479086380,0.0
632123139,0.0
466739184,0.0
463974464,0.0
537989252,0.0
464288933,0.0
537989251,0.0
463974469,0.0
537989246,0.0
632138368,0.0
632138369,0.0
537989242,0.0
537989241,0.0
479753119,0.0
21338587,0.0
820849451,0.0
21295976,0.0
829637626,0.0
33570498,0.0
634135778,0.0
667358520,0.0
175020552,0.0
175540479,0.0
33570642,0.0
634135779,0.0
33570637,0.0
20147441,0.0
721661195,0.0
20168632,0.0
721889421,0.0
712234123,0.0
651837320,0.0
641271048,0.0
630436577,0.0
635136058,0.0
634590885,0.0
639107431,0.0
265150841,0.0
634569264,0.0
639094485,0.0
480654603,0.0
480875796,0.0
638453663,0.0
576777464,0.0
20301390,0.0
975166984,0.0
624035385,0.0
713191962,0.0
692720658,0.0
652307297,0.0
696895451,0.0
624039515,0.0
634559322,0.0
639094496,0.0
624036321,0.0
634572157,0.0
639107433,0.0
634580357,0.0
265150840,0.0
75616384,0.0
265150892,0.0
630436576,0.0
628194442,0.0
628776616,0.0
536925732,0.0
628194443,0.0
536925736,0.0
628208996,0.0
75139480,0.0
464221270,0.0
479769796,0.0
633800283,0.0
1050218412,0.0
661094469,0.0
633280923,0.0
634049190,0.0
475330616,0.0
630488644,0.0
634477657,0.0
174049656,0.0
22694282,0.0
482255888,0.0
737188485,0.0
536925706,0.0
655066082,0.0
634479562,0.0
537156680,0.0
447713238,0.0
632930620,0.0
632930619,0.0
537401722,0.0
632925963,0.0
22674814,0.0
475332224,0.0
75101358,0.0
631705290,0.0
631703189,0.0
630450464,0.0
475327846,0.0
475327845,0.0
393943068,0.0
661060041,0.0
475327848,0.0
644695893,0.0
74873590,0.0
34905411,0.0
173792008,0.0
445283015,0.0
445282887,0.0
627656574,0.0
628468248,0.0
21306200,0.0
34905412,0.0
635586996,0.0
655604569,0.0
630840640,0.0
479779720,0.0
36491358,0.0
22694422,0.0
630417422,0.0
500300004,0.0
533055059,0.0
21306339,0.0
175840085,0.0
755805171,0.0
629380129,0.0
537719417,0.0
689591594,0.0
478363222,0.0
475157996,0.0
655041844,0.0
74981336,0.0
74981337,0.0
479782741,0.0
479087197,0.0
32560992,0.0
630449514,0.0
633146417,0.0
478126345,0.0
478930899,0.0
477929556,0.0
633207894,0.0
477929555,0.0
477923325,0.0
37436948,0.0
478890866,0.0
480256073,0.0
628468242,0.0
537993012,0.0
482093299,0.0
21306186,0.0
465762622,0.0
646850307,0.0
758656577,0.0
21309142,0.0
477929017,0.0
725390363,0.0
175840066,0.0
478890865,0.0
654210578,0.0
633804506,0.0
669870414,0.0
475157996,0.0
775848397,0.0
37098239,0.0
725917200,0.0
633585861,0.0
21530515,0.0
666968691,0.0
383203969,0.0
22981776,0.0
21309153,0.0
630829818,0.0
234881032,0.0
37583314,0.0
726876688,0.0
74687504,0.0
475919820,0.0
537041147,0.0
661623492,0.0
634463440,0.0
538619064,0.0
466720537,0.0
175020580,0.0
477930994,0.0
477966132,0.0
477907933,0.0
630836544,0.0
661624979,0.0
537062193,0.0
630392133,0.0
478162369,0.0
630461696,0.0
466733672,0.0
464288931,0.0
75055714,0.0
649549868,0.0
475120464,0.0
762268265,0.0
475120468,0.0
639596427,0.0
665510077,0.0
464307250,0.0
635727576,0.0
583447168,0.0
539248151,0.0
752893312,0.0
34377116,0.0
631937761,0.0
632505010,0.0
22822554,0.0
630179678,0.0
479752773,0.0
532977600,0.0
305935875,0.0
448937446,0.0
758612225,0.0
22325259,0.0
630385042,0.0
325024345,0.0
448937442,0.0
74553753,0.0
448937646,0.0
74953872,0.0
448937444,0.0
175010905,0.0
33264691,0.0
74953870,0.0
75097137,0.0
643898794,0.0
632230232,0.0
74671097,0.0
445716702,0.0
22759933,0.0
445716790,0.0
474929431,0.0
673107045,0.0
538761282,0.0
22291123,0.0
34377103,0.0
639302286,0.0
631932377,0.0
448937443,0.0
383365020,0.0
699636168,0.0
479754177,0.0
661628587,0.0
74711992,0.0
464288939,0.0
630428267,0.0
532990228,0.0
448937445,0.0
21328894,0.0
448937645,0.0
22325094,0.0
447712937,0.0
174765783,0.0
447712989,0.0
445716791,0.0
445716789,0.0
74769762,0.0
74671121,0.0
476380449,0.0
75516232,0.0
358645124,0.0
634564739,0.0
448937598,0.0
22694479,0.0
479079578,0.0
478881770,0.0
475116740,0.0
463995440,0.0
305882743,0.0
727372388,0.0
647662251,0.0
727372384,0.0
74500547,0.0
631847840,0.0
75355760,0.0
475120453,0.0
74500548,0.0
174049742,0.0
1030328582,0.0
1241573637,0.0
632829892,0.0
1241573635,0.0
539542165,0.0
632829891,0.0
175540487,0.0
617971363,0.0
448937647,0.0
617971362,0.0
464288934,0.0
463974466,0.0
479755794,0.0
74889816,0.0
74889814,0.0
174765844,0.0
475366003,0.0
74671117,0.0
175020564,0.0
475378464,0.0
537156690,0.0
651859714,0.0
21554704,0.0
475378468,0.0
75038859,0.0
448937430,0.0
75038860,0.0
448937476,0.0
629340217,0.0
629325752,0.0
142710623,0.0
448937477,0.0
486036467,0.0
448937431,0.0
476755135,0.0
537156689,0.0
652161985,0.0
358569920,0.0
49835266,0.0
445716698,0.0
74671115,0.0
445716711,0.0
628218115,0.0
630442699,0.0
632410731,0.0
475919816,0.0
74889813,0.0
475918136,0.0
22812116,0.0
448937472,0.0
486036468,0.0
448937428,0.0
22718626,0.0
537766008,0.0
632464872,0.0
632464064,0.0
174886154,0.0
632496297,0.0
632496752,0.0
173961732,0.0
21469146,0.0
476374562,0.0
632497914,0.0
33276927,0.0
478295473,0.0
478295474,0.0
537082843,0.0
634676856,0.0
22718376,0.0
75136583,0.0
174765784,0.0
661638145,0.0
539244172,0.0
539244173,0.0
764037865,0.0
174552496,0.0
74746269,0.0
666567906,0.0
632497674,0.0
537082842,0.0
750238669,0.0
537082841,0.0
634985506,0.0
547154926,0.0
634721254,0.0
32925231,0.0
174765785,0.0
22718385,0.0
632915113,0.0
537082857,0.0
477958351,0.0
666567405,0.0
632890987,0.0
476374561,0.0
22291132,0.0
445282939,0.0
174765761,0.0
630419697,0.0
630419696,0.0
478159590,0.0
528886797,0.0
175959412,0.0
536925787,0.0
175959403,0.0
628731616,0.0
264995922,0.0
75236706,0.0
632361744,0.0
74867842,0.0
480249393,0.0
480249394,0.0
480249395,0.0
74867843,0.0
477910767,0.0
37403968,0.0
630455712,0.0
632472909,0.0
466692546,0.0
37523716,0.0
827268769,0.0
37523717,0.0
480274573,0.0
22822675,0.0
632191267,0.0
22822674,0.0
175959402,0.0
480467933,0.0
104950555,0.0
633300264,0.0
673535360,0.0
175959421,0.0
537041145,0.0
480273055,0.0
617971409,0.0
475337485,0.0
631841360,0.0
22652297,0.0
74668471,0.0
74867791,0.0
445716674,0.0
74867788,0.0
445716684,0.0
445716793,0.0
466699484,0.0
74867811,0.0
176296628,0.0
660066081,0.0
21548293,0.0
37403966,0.0
175959408,0.0
175959399,0.0
480273058,0.0
480467932,0.0
175959584,0.0
632407183,0.0
632407182,0.0
536925726,0.0
536925786,0.0
631717851,0.0
632021464,0.0
21545343,0.0
21548302,0.0
447713253,0.0
479773890,0.0
175959393,0.0
175959400,0.0
632468416,0.0
697108648,0.0
482086353,0.0
482086354,0.0
175540474,0.0
655070448,0.0
480271941,0.0
74867821,0.0
650008804,0.0
480274576,0.0
536925784,0.0
536925781,0.0
536925783,0.0
74867825,0.0
630806996,0.0
480271940,0.0
632235641,0.0
631843478,0.0
21548278,0.0
75139496,0.0
175959565,0.0
917966827,0.0
917966827,0.0
482083384,0.0
536925780,0.0
630444876,0.0
630446137,0.0
21548299,0.0
536925776,0.0
633158215,0.0
445716685,0.0
539663319,0.0
628216043,0.0
628170113,0.0
537062185,0.0
628216041,0.0
22964805,0.0
476759396,0.0
33263413,0.0
476973644,0.0
74982123,0.0
448937470,0.0
33772872,0.0
476989772,0.0
448937486,0.0
448937635,0.0
448937714,0.0
476759397,0.0
22650973,0.0
74982127,0.0
74982130,0.0
74628587,0.0
763918813,0.0
627302472,0.0
899102850,0.0
633812360,0.0
1062539400,0.0
173779712,0.0
633851630,0.0
173779709,0.0
478321704,0.0
22801870,0.0
478321698,0.0
630391828,0.0
162274929,0.0
478321704,0.0
22562896,0.0
632250877,0.0
652551027,0.0
481079626,0.0
655233787,0.0
480678211,0.0
480671271,0.0
634148203,0.0
657460313,0.0
22562944,0.0
162588833,0.0
632136505,0.0
157563729,0.0
632163968,0.0
464288910,0.0
830813243,0.0
34240316,0.0
656563547,0.0
632261602,0.0
645243584,0.0
632146660,0.0
786081473,0.0
639741905,0.0
22946506,0.0
44839297,0.0
632203712,0.0
634776511,0.0
479803530,0.0
479805369,0.0
631478281,0.0
32666563,0.0
631473921,0.0
631479961,0.0
361862402,0.0
631476391,0.0
361862401,0.0
768067802,0.0
196312513,0.0
135024936,0.0
354210464,0.0
22945656,0.0
22946487,0.0
633011157,0.0
173767921,0.0
768067803,0.0
562235017,0.0
822387687,0.0
480739385,0.0
479549845,0.0
175840065,0.0
45901748,0.0
631512064,0.0
21955220,0.0
173767959,0.0
155950786,0.0
22946504,0.0
480656764,0.0
597239216,0.0
480656765,0.0
631472242,0.0
479356429,0.0
631472246,0.0
22946489,0.0
482255012,0.0
807198501,0.0
21957426,0.0
391040068,0.0
512918116,0.0
391040066,0.0
488898648,0.0
537395713,0.0
176204428,0.0
537395708,0.0
537395707,0.0
631508553,0.0
667376984,0.0
176204426,0.0
21959097,0.0
807198500,0.0
479082204,0.0
176204429,0.0
176204427,0.0
176204478,0.0
719547554,0.0
135036042,0.0
715294576,0.0
21959102,0.0
173767629,0.0
635108406,0.0
464289028,0.0
22720836,0.0
157561964,0.0
634679904,0.0
471514775,0.0
481066104,0.0
630386797,0.0
157561969,0.0
537395718,0.0
464289032,0.0
22720727,0.0
196309249,0.0
464289094,0.0
540295949,0.0
481066105,0.0
464289035,0.0
176204410,0.0
539429918,0.0
656564544,0.0
769507274,0.0
718777774,0.0
719252104,0.0
655502109,0.0
539429916,0.0
22753980,0.0
652401368,0.0
186492299,0.0
481056405,0.0
655220912,0.0
176204597,0.0
22742176,0.0
22742177,0.0
22763514,0.0
173779756,0.0
22763518,0.0
481109317,0.0
473962832,0.0
465274271,0.0
516955278,0.0
176204602,0.0
260756047,0.0
652389123,0.0
633569557,0.0
15092798,0.0
480948476,0.0
176204621,0.0
631936677,0.0
136807063,0.0
609234186,0.0
655684631,0.0
673089107,0.0
651183877,0.0
718777773,0.0
655167872,0.0
22763515,0.0
723491894,0.0
22763517,0.0
652576984,0.0
22762645,0.008
134996402,0.0
480460559,0.0
22763521,0.0
480459795,0.0
480928242,0.0
481056778,0.0
480928242,0.0
632235793,0.0
75383232,0.0
75383224,0.0
22752660,0.0
75383229,0.0
22061432,0.0
175014500,0.0
22752249,0.0
654873290,0.0
596817779,0.0
482046820,0.0
75106775,0.0
194654930,0.0
482071863,0.0
482053314,0.0
482310370,0.0
512870465,0.0
536655855,0.0
383286536,0.0
482050136,0.0
539526397,0.0
539526398,0.0
482089314,0.0
22885368,0.0
173896155,0.0
482052150,0.0
173767589,0.0
651935224,0.0
173896187,0.0
482084641,0.0
173896168,0.0
739677469,0.0
74592172,0.0
462818710,0.0
383249801,0.0
22886449,0.0
383249794,0.0
173896157,0.0
173896156,0.0
482104103,0.0
74592163,0.0
823671146,0.0
251581994,0.0
22886342,0.0
173896163,0.0
537088451,0.0
251582089,0.0
537088481,0.0
633025984,0.0
482059929,0.0
727865189,0.0
539519084,0.0
538208755,0.0
539519082,0.0
175014501,0.0
200159280,0.0
22071728,0.0
540472416,0.0
175879018,0.0
482089315,0.0
512991813,0.0
512991812,0.0
482050135,0.0
33265390,0.0
22291119,0.0
655132324,0.0
477540220,0.0
75519677,0.0
633437138,0.0
528461170,0.0
1160679737,0.0
479078209,0.0
756110945,0.0
652144640,0.0
668255107,0.0
668255107,0.0
465523897,0.0
397901184,0.0
795505747,0.0
33264343,0.0
173792004,0.0
476377504,0.0
33264605,0.0
74553763,0.0
478158660,0.0
478158661,0.0
465444160,0.0
478158659,0.0
476112157,0.0
22928755,0.0
33793690,0.0
33794021,0.0
33794146,0.0
447713251,0.0
476374560,0.0
476112208,0.0
397901182,0.0
22928721,0.0
661669992,0.0
175540481,0.0
33794076,0.0
33793827,0.0
33794020,0.0
445282907,0.0
587050477,0.0
74484458,0.0
602479029,0.0
630419749,0.0
632840376,0.0
639549066,0.0
168189202,0.0
633564836,0.0
479078208,0.0
736996620,0.0
1166047995,0.0
33281473,0.0
655223776,0.0
633585244,0.0
33261467,0.0
161583985,0.0
643866553,0.0
655594828,0.0
479372585,0.0
482107105,0.0
37553785,0.0
479372581,0.0
631834385,0.0
477518313,0.0
633589024,0.0
74500544,0.0
634143634,0.0
546430019,0.0
22694206,0.0
481883085,0.0
651970089,0.0
630824937,0.0
630824936,0.0
74558015,0.0
632478278,0.0
634526573,0.0
22298435,0.0
479375247,0.0
22802101,0.0
37553305,0.0
632361161,0.0
632358784,0.0
632363486,0.0
539862039,0.0
22802105,0.0
740795035,0.0
175840032,0.0
539862038,0.0
632362961,0.0
174556249,0.0
467891205,0.0
655598088,0.0
74981331,0.0
74703900,0.0
447712978,0.0
259686647,0.0
447712971,0.0
537045070,0.0
481845638,0.0
258894422,0.0
481680365,0.0
481674941,0.0
660539722,0.0
827671974,0.0
74703876,0.0
259686645,0.0
464307258,0.0
22298449,0.0
536913714,0.0
630434084,0.0
635658834,0.0
512918027,0.0
655592789,0.0
159629511,0.0
481687714,0.0
646202041,0.0
638065760,0.0
657691225,0.0
159630226,0.0
122727338,0.0
539596450,0.0
259686639,0.0
481679399,0.0
258894426,0.0
159629977,0.0
644377475,0.0
647775478,0.0
658171040,0.0
749778245,0.0
658171041,0.0
512918025,0.0
697747696,0.0
651922832,0.0
527947593,0.0
964469329,0.0
447712973,0.0
464150147,0.0
479180386,0.0
479181062,0.0
34127246,0.0
538759683,0.0
638062368,0.0
22321383,0.0
22321378,0.0
628205125,0.0
537922258,0.0
633590186,0.0
477026788,0.0
258894427,0.0
173954641,0.0
657694098,0.0
447713237,0.0
74712009,0.0
655602715,0.0
22325092,0.0
633561497,0.0
526328254,0.0
528217017,0.0
631841194,0.0
631841857,0.0
793666192,0.0
633263792,0.0
634152589,0.0
167825606,0.0
651988147,0.0
1060003330,0.0
538427514,0.0
479139664,0.0
738303253,0.0
674584360,0.0
634168361,0.0
479170600,0.0
528461106,0.0
1271794991,0.0
1271794453,0.0
528461107,0.0
533042808,0.0
533042800,0.0
761665813,0.0
632886333,0.0
36525423,0.0
639571956,0.0
638921247,0.0
761664747,0.0
32560993,0.0
32560994,0.0
464288937,0.0
633008412,0.0
632886332,0.0
617971399,0.0
478935404,0.0
478122409,0.0
22325096,0.0
1331322462,0.0
816830322,0.0
816830331,0.0
751787507,0.0
646225475,0.0
479131906,0.0
447712940,0.0
628462093,0.0
537993009,0.0
175959422,0.0
651925988,0.0
632396914,0.0
537160012,0.0
74907895,0.0
722552019,0.0
37527278,0.0
634483073,0.0
74907896,0.0
537160004,0.0
74887377,0.0
630417038,0.0
74981333,0.0
74907898,0.0
176296629,0.0
176296690,0.0
176296630,0.0
22719966,0.0
780056816,0.0
74907905,0.0
74867814,0.0
536925791,0.0
175959404,0.0
536925796,0.0
22694274,0.0
630825368,0.0
445282934,0.0
445283013,0.0
22697642,0.0
632024840,0.0
536925792,0.0
37365391,0.0
630077434,0.0
536925839,0.0
630414416,0.0
480281892,0.0
480260096,0.0
464783529,0.0
74500545,0.0
480260113,0.0
481882568,0.0
632072672,0.0
176216271,0.0
22694202,0.0
22694201,0.0
479566110,0.0
22694200,0.0
74887370,0.0
22694203,0.0
481672979,0.0
537045055,0.0
481614980,0.0
537368059,0.0
632108229,0.0
479611606,0.0
448937600,0.0
1163519338,0.0
22802675,0.0
630415507,0.0
74887372,0.0
155941650,0.0
479604070,0.0
37552797,0.0
628488241,0.0
630414417,0.0
123220240,0.0
123220705,0.0
22561760,0.0
666099562,0.0
1351656255,0.0
481882505,0.0
660610465,0.0
737307879,0.0
1216006004,0.0
22516035,0.0
22761992,0.0
667135624,0.0
22694195,0.0
649376170,0.0
480232181,0.0
74694874,0.0
630838328,0.0
800673497,0.0
22563329,0.0
74887369,0.0
173767961,0.0
147081813,0.0
22562897,0.0
74887368,0.0
155923340,0.0
631933987,0.0
22563372,0.0
676174752,0.0
631933986,0.0
631933296,0.0
631935466,0.0
22562898,0.0
478158694,0.0
650909752,0.0
478295450,0.0
643397241,0.0
22567301,0.0
74887367,0.0
482047340,0.0
22563331,0.0
22563330,0.0
74721116,0.0
173767978,0.0
638947483,0.0
22567300,0.0
655221401,0.0
633567811,0.0
173767944,0.0
630415752,0.0
537045054,0.0
480272744,0.0
37552602,0.0
537045052,0.0
537045053,0.0
318742774,0.0
480230769,0.0
22694166,0.0
537045051,0.0
312189473,0.0
656731802,0.0
74703841,0.0
173767913,0.0
173767938,0.0
632882880,0.0
74703883,0.0
480229841,0.0
844521630,0.0
655505047,0.0
632896281,0.0
640208878,0.0
480229841,0.0
223860471,0.0
572458664,0.0
632920183,0.0
159641017,0.0
175052992,0.0
22567304,0.0
482047336,0.0
655225583,0.0
168959329,0.0
536925682,0.0
630172478,0.0
22694280,0.0
536925683,0.0
536925685,0.0
174402280,0.0
633219124,0.0
22694299,0.0
479762986,0.0
22694298,0.0
617971445,0.0
482087329,0.0
538440081,0.0
634048426,0.0
538440082,0.0
538440075,0.0
538440080,0.0
22719967,0.0
74687505,0.0
464307236,0.0
464307235,0.0
447712963,0.0
34586664,0.0
512918256,0.0
537062190,0.0
631793084,0.0
537062191,0.0
22652304,0.0
536420709,0.0
632025233,0.0
536420708,0.0
632025236,0.0
75070579,0.0
633590571,0.0
536420716,0.0
633590572,0.0
174886161,0.0
512918179,0.0
75070576,0.0
512918176,0.0
174886239,0.0
34586848,0.0
512918180,0.0
74549005,0.0
475325978,0.0
536420719,0.0
22650976,0.0
475339706,0.0
536420718,0.0
75101367,0.0
445282926,0.0
75101365,0.0
445282921,0.0
22822371,0.0
697105062,0.0
448937490,0.0
476697469,0.0
633157541,0.0
639336096,0.0
22652299,0.0
628729671,0.0
536423090,0.0
476418140,0.0
448937650,0.0
75097116,0.0
475156717,0.0
536420729,0.0
623349753,0.0
536420728,0.0
536420725,0.0
634088229,0.0
536420727,0.0
623349752,0.0
479743205,0.0
634574612,0.0
383281897,0.0
528461110,0.0
597259641,0.0
22651486,0.0
174281603,0.0
536423088,0.0
174281685,0.0
22652296,0.0
445716680,0.0
174281610,0.0
715980560,0.0
634093834,0.0
445716678,0.0
174281602,0.0
445716750,0.0
623294898,0.0
623370899,0.0
623295833,0.0
479743196,0.0
536420726,0.0
479746931,0.0
383281844,0.0
174281604,0.0
383281870,0.0
476702048,0.0
22652293,0.0
448937493,0.0
536420713,0.0
175840089,0.0
629373392,0.0
74769659,0.0
476695960,0.0
175020592,0.0
175020554,0.0
74974614,0.0
476710815,0.0
475919823,0.0
631771825,0.0
631741389,0.0
631786168,0.0
630830009,0.0
630830010,0.0
797257260,0.0
630494748,0.0
464307243,0.0
74873594,0.0
464307244,0.0
34941300,0.0
512918201,0.0
536423096,0.0
651180678,0.0
175010918,0.0
34941297,0.0
512918198,0.0
476418062,0.0
74974581,0.0
75110233,0.0
448937568,0.0
75110243,0.0
448937550,0.0
75110245,0.0
617971384,0.0
479338624,0.0
581565344,0.0
537979489,0.0
624291910,0.0
581565350,0.0
479337786,0.0
479337785,0.0
536039212,0.0
623713563,0.0
174281623,0.0
445716731,0.0
22652564,0.0
445716688,0.0
539779260,0.0
624290366,0.0
626786629,0.0
536039213,0.0
22652720,0.0
174886290,0.0
448937570,0.0
74963920,0.0
74953817,0.0
175959476,0.0
448937461,0.0
445716691,0.0
445716746,0.0
445716740,0.0
445716692,0.0
74962078,0.0
445716656,0.0
445716749,0.0
536039172,0.0
478302475,0.0
627331709,0.0
478302472,0.0
536420734,0.0
479338622,0.0
824472386,0.0
536420733,0.0
536039206,0.0
476440471,0.0
536039208,0.0
476716879,0.0
727944653,0.0
479742358,0.0
479746257,0.0
617971376,0.0
536039214,0.0
448937564,0.0
536039239,0.0
34934792,0.0
74963927,0.0
478315939,0.0
652041096,0.0
75110228,0.0
174886208,0.0
174886204,0.0
445716748,0.0
174886197,0.0
445716759,0.0
174886152,0.0
32741646,0.0
464288981,0.0
450938285,0.0
22652716,0.0
536420696,0.0
174886210,0.0
536420699,0.0
627686929,0.0
536420695,0.0
174886209,0.0
630427575,0.0
174886198,0.0
174886214,0.0
536039216,0.0
627989329,0.0
174049686,0.0
627988648,0.0
174886153,0.0
74957629,0.0
512918149,0.0
512918151,0.0
536039204,0.0
624302150,0.0
624302151,0.0
624302152,0.0
445716736,0.0
447712927,0.0
32775672,0.0
445716735,0.0
174886195,0.0
445716753,0.0
445716745,0.0
536039234,0.0
480477677,0.0
546384218,0.0
536039236,0.0
175959376,0.0
445716760,0.0
175959520,0.0
445716662,0.0
512918166,0.0
512918153,0.0
476692295,0.0
536039221,0.0
479325848,0.0
627992335,0.0
627992332,0.0
512918163,0.0
512918162,0.0
512918161,0.0
512918154,0.0
546384220,0.0
546384216,0.0
546384217,0.0
649391808,0.0
655138269,0.0
627980049,0.0
536039209,0.0
623718343,0.0
476440472,0.0
391007734,0.0
32776560,0.0
32775483,0.0
354340725,0.0
174886200,0.0
174886201,0.0
447713248,0.0
74746294,0.0
753847938,0.0
22674809,0.0
477574134,0.0
633788296,0.0
655148007,0.0
665730880,0.0
634786995,0.0
1075020439,0.0
602479032,0.0
640232320,0.0
639855621,0.0
665730878,0.0
640249018,0.0
537766009,0.0
541225989,0.0
633444877,0.0
22674812,0.0
632040001,0.0
167854612,0.0
167854613,0.0
632035720,0.0
632026809,0.0
632026807,0.0
466692545,0.0
632928168,0.0
37521823,0.0
37523724,0.0
477574137,0.0
637455171,0.0
637455180,0.0
666594441,0.0
632849856,0.0
685790024,0.0
447713252,0.0
74746298,0.0
74746295,0.0
655504834,0.0
74746296,0.0
639886592,0.0
661648096,0.0
464214616,0.0
632043095,0.0
479570788,0.0
537159975,0.0
448937614,0.0
632026920,0.0
448937608,0.0
632694506,0.0
537570251,0.0
634509985,0.0
537570250,0.0
633205031,0.0
537570258,0.0
655127417,0.0
537570257,0.0
479569232,0.0
28282052,0.0
632709482,0.0
537570242,0.0
537570254,0.0
634084467,0.0
22694144,0.0
634101307,0.0
22694146,0.0
146878753,0.0
634101305,0.0
655144906,0.0
253720980,0.0
480232182,0.0
736509494,0.0
635634043,0.0
635634046,0.0
480230768,0.0
632387105,0.0
149899184,0.0
149899184,0.0
632412614,0.0
22694198,0.0
634510244,0.0
74703954,0.0
630833682,0.0
480262067,0.0
481885215,0.0
473535921,0.0
641063904,0.0
528766622,0.0
473535920,0.0
628704633,0.0
829071810,0.0
479616293,0.0
630843936,0.0
479378849,0.0
22802109,0.0
481883081,0.0
74703938,0.0
481883080,0.0
480258632,0.0
644677925,0.0
480258633,0.0
536925693,0.0
480274592,0.0
536925695,0.0
633191946,0.0
537156682,0.0
744271431,0.0
536925698,0.0
538440074,0.0
538440076,0.0
74694883,0.0
632731641,0.0
536925708,0.0
715625193,0.0
174041987,0.0
173713398,0.0
74694933,0.0
475407234,0.0
512991737,0.0
512918171,0.0
512991739,0.0
479378852,0.0
628465478,0.0
464006662,0.0
512991741,0.0
174402279,0.0
594262535,0.0
628187169,0.0
628187168,0.0
617971414,0.0
632238467,0.0
631868195,0.0
22974664,0.0
533055060,0.0
597156599,0.0
651036803,0.0
617971408,0.0
512918069,0.0
698075136,0.0
512918252,0.0
650081976,0.0
537082893,0.0
528501334,0.0
583923991,0.0
477811640,0.0
583447169,0.0
552957489,0.0
475123612,0.0
528886796,0.0
631756682,0.0
479762180,0.0
587479242,0.0
474514438,0.0
634535031,0.0
641105456,0.0
652569078,0.0
536925751,0.0
539780672,0.0
632710411,0.0
474514436,0.0
723285349,0.0
175959388,0.0
479775518,0.0
631736681,0.0
631701457,0.0
632381632,0.0
537160022,0.0
632392379,0.0
537160023,0.0
537160019,0.0
632390320,0.0
719654328,0.0
801512836,0.0
801512832,0.0
801541478,0.0
37367260,0.0
634499819,0.0
591175349,0.0
631707824,0.0
539381128,0.0
539381124,0.0
646940384,0.0
538213814,0.0
538213817,0.0
159680989,0.0
34123653,0.0
174552481,0.0
545311627,0.0
439183900,0.0
25098867,0.0
478337090,0.0
639566236,0.0
639583873,0.0
639566472,0.0
22718049,0.0
22718056,0.0
650712398,0.0
787042178,0.0
479761058,0.0
630160531,0.0
633803985,0.0
650712395,0.0
22718054,0.0
539649802,0.0
632509370,0.0
660361928,0.0
660361927,0.0
464288949,0.0
22807878,0.0
464288948,0.0
22718372,0.0
478296251,0.0
660363272,0.0
74746275,0.0
22931683,0.0
474885602,0.0
528204310,0.0
537082839,0.0
448937527,0.0
633042176,0.0
22931678,0.0
474901428,0.0
655153160,0.0
646444297,0.0
22718625,0.0
169754657,0.0
479772603,0.0
174765762,0.0
75236705,0.0
652259655,0.0
630168995,0.0
75236704,0.0
37396749,0.0
447712951,0.0
481066100,0.0
768067794,0.0
157561966,0.0
75315451,0.0
634141192,0.0
464289033,0.0
471514776,0.0
447713004,0.0
481066102,0.0
480750145,0.0
464289045,0.0
536655804,0.0
155932059,0.0
447712965,0.0
631551015,0.0
740773977,0.0
645297504,0.0
389657289,0.0
646343364,0.0
655005953,0.0
644117697,0.0
464289031,0.0
481066106,0.0
634698968,0.0
473952150,0.0
260558435,0.0
709879385,0.0
634757336,0.0
536935736,0.0
1051391044,0.0
655069040,0.0
